Fecha	Número de pedido	SKU	Tipo de transacción	Tipo de pago	Detalles del pago	Monto	Cantidad	Título del producto
02/07/2020	701-2119724-4493047	SY-63AL-PF5L	Pago del pedido	Tarifas de Amazon	Comisión	MXN$-155.17		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
02/07/2020	701-2119724-4493047	SY-63AL-PF5L	Pago del pedido	Tarifas de Amazon	Tarifa de gestión logística por unidad	MXN$-64.13		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
02/07/2020	701-2119724-4493047	SY-63AL-PF5L	Pago del pedido	Otros	Impuesto del producto	MXN$248.28		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
02/07/2020	702-5973959-2214640	FK-2B92-ML2C	Pago del pedido	Cargos de productos		MXN$5,172.41	1	DELL Latitude 3560 Negro Portátil 39.6 cm (15.6") 1366 x 768 Pixeles 2.2 GHz Intel® CoreTM i5 de quinta generación i5-5200U - Ordenador portátil (
02/07/2020	702-5973959-2214640	FK-2B92-ML2C	Pago del pedido	Tarifas de Amazon	Comisión	MXN$-517.24		DELL Latitude 3560 Negro Portátil 39.6 cm (15.6") 1366 x 768 Pixeles 2.2 GHz Intel® CoreTM i5 de quinta generación i5-5200U - Ordenador portátil (
02/07/2020	702-5973959-2214640	FK-2B92-ML2C	Pago del pedido	Tarifas de Amazon	Tarifa de gestión logística por unidad	MXN$-82.95		DELL Latitude 3560 Negro Portátil 39.6 cm (15.6") 1366 x 768 Pixeles 2.2 GHz Intel® CoreTM i5 de quinta generación i5-5200U - Ordenador portátil (
02/07/2020	702-5973959-2214640	FK-2B92-ML2C	Pago del pedido	Otros	Impuesto del producto	MXN$827.59		DELL Latitude 3560 Negro Portátil 39.6 cm (15.6") 1366 x 768 Pixeles 2.2 GHz Intel® CoreTM i5 de quinta generación i5-5200U - Ordenador portátil (
02/07/2020	701-5795379-4372246	FK-2B92-ML2C	Pago del pedido	Cargos de productos		MXN$4,741.38	1	DELL Latitude 3560 Negro Portátil 39.6 cm (15.6") 1366 x 768 Pixeles 2.2 GHz Intel® CoreTM i5 de quinta generación i5-5200U - Ordenador portátil (
02/07/2020	701-5795379-4372246	FK-2B92-ML2C	Pago del pedido	Reembolsos promocionales		MXN$0.00	1	DELL Latitude 3560 Negro Portátil 39.6 cm (15.6") 1366 x 768 Pixeles 2.2 GHz Intel® CoreTM i5 de quinta generación i5-5200U - Ordenador portátil (
02/07/2020	701-5795379-4372246	FK-2B92-ML2C	Pago del pedido	Tarifas de Amazon	Comisión	MXN$-474.14		DELL Latitude 3560 Negro Portátil 39.6 cm (15.6") 1366 x 768 Pixeles 2.2 GHz Intel® CoreTM i5 de quinta generación i5-5200U - Ordenador portátil (
02/07/2020	701-5795379-4372246	FK-2B92-ML2C	Pago del pedido	Tarifas de Amazon	Tarifa de gestión logística por unidad	MXN$-82.95		DELL Latitude 3560 Negro Portátil 39.6 cm (15.6") 1366 x 768 Pixeles 2.2 GHz Intel® CoreTM i5 de quinta generación i5-5200U - Ordenador portátil (
02/07/2020	701-5795379-4372246	FK-2B92-ML2C	Pago del pedido	Otros	Impuesto del producto	MXN$758.62		DELL Latitude 3560 Negro Portátil 39.6 cm (15.6") 1366 x 768 Pixeles 2.2 GHz Intel® CoreTM i5 de quinta generación i5-5200U - Ordenador portátil (
02/07/2020	702-9655158-7565038	SY-63AL-PF5L	Reembolso	Cargos de productos		MXN$-1,551.72	1	Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
02/07/2020	702-9655158-7565038	SY-63AL-PF5L	Reembolso	Tarifas de Amazon	Comisión por reembolso	MXN$-31.03		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
02/07/2020	702-9655158-7565038	SY-63AL-PF5L	Reembolso	Tarifas de Amazon	Comisión	MXN$155.17		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
02/07/2020	702-9655158-7565038	SY-63AL-PF5L	Reembolso	Otros	Impuesto del producto	MXN$-248.28		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
02/07/2020			Tarifas de servicio	Transaction Details	Costo de la publicidad	MXN$-88.13		
02/07/2020	701-7468992-1913055	SY-63AL-PF5L	Pago del pedido	Cargos de productos		MXN$1,551.72	1	Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
02/07/2020	701-7468992-1913055	SY-63AL-PF5L	Pago del pedido	Tarifas de Amazon	Comisión	MXN$-155.17		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
02/07/2020	701-7468992-1913055	SY-63AL-PF5L	Pago del pedido	Tarifas de Amazon	Devolución de cargo por envío	MXN$-85.35		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
02/07/2020	701-7468992-1913055	SY-63AL-PF5L	Pago del pedido	Tarifas de Amazon	Tarifa de gestión logística por unidad	MXN$-64.13		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
02/07/2020	701-7468992-1913055	SY-63AL-PF5L	Pago del pedido	Otros	Envío	MXN$85.35		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
02/07/2020	701-7468992-1913055	SY-63AL-PF5L	Pago del pedido	Otros	Impuesto de envío	MXN$13.65		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
02/07/2020	701-7468992-1913055	SY-63AL-PF5L	Pago del pedido	Otros	Impuesto del producto	MXN$248.28		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
02/07/2020	702-3615600-1349858	SY-63AL-PF5L	Pago del pedido	Cargos de productos		MXN$1,551.72	1	Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
02/07/2020	702-3615600-1349858	SY-63AL-PF5L	Pago del pedido	Tarifas de Amazon	Comisión	MXN$-155.17		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
02/07/2020	702-3615600-1349858	SY-63AL-PF5L	Pago del pedido	Tarifas de Amazon	Tarifa de gestión logística por unidad	MXN$-64.13		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
02/07/2020	702-3615600-1349858	SY-63AL-PF5L	Pago del pedido	Otros	Impuesto del producto	MXN$248.28		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
02/07/2020	702-7553110-9754628	PT-VL0G-IQEB	Reembolso	Cargos de productos		MXN$-5,603.45	1	Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
02/07/2020	702-7553110-9754628	PT-VL0G-IQEB	Reembolso	Tarifas de Amazon	Comisión	MXN$560.35		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
02/07/2020	702-7553110-9754628	PT-VL0G-IQEB	Reembolso	Otros	Impuesto del producto	MXN$-896.55		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
02/07/2020	702-7553110-9754628	PT-VL0G-IQEB	Reembolso	Cargos de productos		MXN$-5,603.45	1	Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
02/07/2020	702-7553110-9754628	PT-VL0G-IQEB	Reembolso	Tarifas de Amazon	Comisión por reembolso	MXN$-75.01		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
02/07/2020	702-7553110-9754628	PT-VL0G-IQEB	Reembolso	Tarifas de Amazon	Comisión	MXN$560.35		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
02/07/2020	702-7553110-9754628	PT-VL0G-IQEB	Reembolso	Otros	Impuesto del producto	MXN$-896.55		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
02/07/2020	702-9022763-8963434	PT-VL0G-IQEB	Reembolso	Cargos de productos		MXN$-5,603.45	1	Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
02/07/2020	702-9022763-8963434	PT-VL0G-IQEB	Reembolso	Tarifas de Amazon	Comisión por reembolso	MXN$-75.01		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
02/07/2020	702-9022763-8963434	PT-VL0G-IQEB	Reembolso	Tarifas de Amazon	Comisión	MXN$560.35		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
02/07/2020	702-9022763-8963434	PT-VL0G-IQEB	Reembolso	Otros	Impuesto del producto	MXN$-896.55		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
02/07/2020	701-4736883-6007433	PT-VL0G-IQEB	Reembolso	Cargos de productos		MXN$-5,603.45	1	Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
02/07/2020	701-4736883-6007433	PT-VL0G-IQEB	Reembolso	Tarifas de Amazon	Comisión por reembolso	MXN$-75.01		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
02/07/2020	701-4736883-6007433	PT-VL0G-IQEB	Reembolso	Tarifas de Amazon	Comisión	MXN$560.35		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
02/07/2020	701-4736883-6007433	PT-VL0G-IQEB	Reembolso	Otros	Impuesto del producto	MXN$-896.55		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
02/07/2020	702-0339727-8078610	PT-VL0G-IQEB	Reembolso	Cargos de productos		MXN$-5,603.45	1	Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
02/07/2020	702-0339727-8078610	PT-VL0G-IQEB	Reembolso	Tarifas de Amazon	Comisión por reembolso	MXN$-75.01		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
02/07/2020	702-0339727-8078610	PT-VL0G-IQEB	Reembolso	Tarifas de Amazon	Comisión	MXN$560.35		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
02/07/2020	702-0339727-8078610	PT-VL0G-IQEB	Reembolso	Otros	Impuesto del producto	MXN$-896.55		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
02/07/2020	701-7007081-6287423	PT-VL0G-IQEB	Reembolso	Cargos de productos		MXN$-6,000.00	1	Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
02/07/2020	701-7007081-6287423	PT-VL0G-IQEB	Reembolso	Tarifas de Amazon	Comisión por reembolso	MXN$-75.01		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
02/07/2020	701-7007081-6287423	PT-VL0G-IQEB	Reembolso	Tarifas de Amazon	Comisión	MXN$600.00		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	702-6975380-0530660	SY-63AL-PF5L	Pago del pedido	Cargos de productos		MXN$1,551.72	1	Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
01/07/2020	702-6975380-0530660	SY-63AL-PF5L	Pago del pedido	Tarifas de Amazon	Comisión	MXN$-155.17		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
01/07/2020	702-6975380-0530660	SY-63AL-PF5L	Pago del pedido	Tarifas de Amazon	Tarifa de gestión logística por unidad	MXN$-64.13		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
01/07/2020	702-6975380-0530660	SY-63AL-PF5L	Pago del pedido	Otros	Impuesto del producto	MXN$248.28		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
01/07/2020	701-0542820-9679439	SY-63AL-PF5L	Pago del pedido	Cargos de productos		MXN$3,103.44	2	Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
01/07/2020	701-0542820-9679439	SY-63AL-PF5L	Pago del pedido	Tarifas de Amazon	Comisión	MXN$-310.35		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
01/07/2020	701-0542820-9679439	SY-63AL-PF5L	Pago del pedido	Tarifas de Amazon	Tarifa de gestión logística por unidad	MXN$-128.26		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
01/07/2020	701-0542820-9679439	SY-63AL-PF5L	Pago del pedido	Otros	Impuesto del producto	MXN$496.56		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
01/07/2020	702-6742747-3227427	SY-63AL-PF5L	Pago del pedido	Cargos de productos		MXN$1,551.72	1	Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
01/07/2020	702-6742747-3227427	SY-63AL-PF5L	Pago del pedido	Tarifas de Amazon	Comisión	MXN$-155.17		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
01/07/2020	702-6742747-3227427	SY-63AL-PF5L	Pago del pedido	Tarifas de Amazon	Tarifa de gestión logística por unidad	MXN$-64.13		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
01/07/2020	702-6742747-3227427	SY-63AL-PF5L	Pago del pedido	Otros	Impuesto del producto	MXN$248.28		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
01/07/2020	701-4367374-5398643	PT-VL0G-IQEB	Reembolso	Cargos de productos		MXN$-5,603.45	1	Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	701-4367374-5398643	PT-VL0G-IQEB	Reembolso	Tarifas de Amazon	Comisión por reembolso	MXN$-75.01		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	701-4367374-5398643	PT-VL0G-IQEB	Reembolso	Tarifas de Amazon	Comisión	MXN$560.35		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	701-4367374-5398643	PT-VL0G-IQEB	Reembolso	Otros	Impuesto del producto	MXN$-896.55		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	701-4595653-6094632	PT-VL0G-IQEB	Pago del pedido	Cargos de productos		MXN$5,603.45	1	Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	701-4595653-6094632	PT-VL0G-IQEB	Pago del pedido	Reembolsos promocionales		MXN$0.00	1	Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	701-4595653-6094632	PT-VL0G-IQEB	Pago del pedido	Tarifas de Amazon	Comisión	MXN$-560.35		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	701-4595653-6094632	PT-VL0G-IQEB	Pago del pedido	Tarifas de Amazon	Tarifa de gestión logística por unidad	MXN$-82.95		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	701-4595653-6094632	PT-VL0G-IQEB	Pago del pedido	Otros	Impuesto del producto	MXN$896.55		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	701-3608323-7551452	PT-VL0G-IQEB	Pago del pedido	Cargos de productos		MXN$5,603.45	1	Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	701-3608323-7551452	PT-VL0G-IQEB	Pago del pedido	Tarifas de Amazon	Comisión	MXN$-560.35		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	701-3608323-7551452	PT-VL0G-IQEB	Pago del pedido	Tarifas de Amazon	Tarifa de gestión logística por unidad	MXN$-82.95		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	701-3608323-7551452	PT-VL0G-IQEB	Pago del pedido	Otros	Impuesto del producto	MXN$896.55		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	702-4771502-1005004	PT-VL0G-IQEB	Pago del pedido	Cargos de productos		MXN$5,603.45	1	Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	702-4771502-1005004	PT-VL0G-IQEB	Pago del pedido	Tarifas de Amazon	Comisión	MXN$-560.35		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	702-4771502-1005004	PT-VL0G-IQEB	Pago del pedido	Tarifas de Amazon	Tarifa de gestión logística por unidad	MXN$-82.95		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	702-4771502-1005004	PT-VL0G-IQEB	Pago del pedido	Otros	Impuesto del producto	MXN$896.55		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	702-9088557-7705815	SY-63AL-PF5L	Reembolso	Cargos de productos		MXN$-1,724.14	1	Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
01/07/2020	702-9088557-7705815	SY-63AL-PF5L	Reembolso	Tarifas de Amazon	Comisión por reembolso	MXN$-34.49		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
01/07/2020	702-9088557-7705815	SY-63AL-PF5L	Reembolso	Tarifas de Amazon	Comisión	MXN$172.41		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
01/07/2020	702-9088557-7705815	SY-63AL-PF5L	Reembolso	Otros	Impuesto del producto	MXN$-275.86		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
01/07/2020	702-7660092-2963432	SY-63AL-PF5L	Pago del pedido	Cargos de productos		MXN$1,551.72	1	Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
01/07/2020	702-7660092-2963432	SY-63AL-PF5L	Pago del pedido	Tarifas de Amazon	Comisión	MXN$-155.17		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
01/07/2020	702-7660092-2963432	SY-63AL-PF5L	Pago del pedido	Tarifas de Amazon	Tarifa de gestión logística por unidad	MXN$-64.13		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
01/07/2020	702-7660092-2963432	SY-63AL-PF5L	Pago del pedido	Otros	Impuesto del producto	MXN$248.28		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
01/07/2020	702-4392298-8291431	PT-VL0G-IQEB	Reembolso	Cargos de productos		MXN$-5,603.45	1	Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	702-4392298-8291431	PT-VL0G-IQEB	Reembolso	Tarifas de Amazon	Comisión por reembolso	MXN$-75.01		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	702-4392298-8291431	PT-VL0G-IQEB	Reembolso	Tarifas de Amazon	Comisión	MXN$560.35		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	702-4392298-8291431	PT-VL0G-IQEB	Reembolso	Otros	Impuesto del producto	MXN$-896.55		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	702-3509702-4302663	PT-VL0G-IQEB	Reembolso	Cargos de productos		MXN$-5,603.45	1	Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	702-3509702-4302663	PT-VL0G-IQEB	Reembolso	Tarifas de Amazon	Comisión por reembolso	MXN$-75.01		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	702-3509702-4302663	PT-VL0G-IQEB	Reembolso	Tarifas de Amazon	Comisión	MXN$560.35		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	702-3509702-4302663	PT-VL0G-IQEB	Reembolso	Otros	Impuesto del producto	MXN$-896.55		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	702-9172749-2103405	PT-VL0G-IQEB	Pago del pedido	Cargos de productos		MXN$5,603.45	1	Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	702-9172749-2103405	PT-VL0G-IQEB	Pago del pedido	Tarifas de Amazon	Comisión	MXN$-560.35		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	702-9172749-2103405	PT-VL0G-IQEB	Pago del pedido	Tarifas de Amazon	Tarifa de gestión logística por unidad	MXN$-82.95		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	702-9172749-2103405	PT-VL0G-IQEB	Pago del pedido	Otros	Impuesto del producto	MXN$896.55		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	701-4194721-2191429	PT-VL0G-IQEB	Pago del pedido	Cargos de productos		MXN$5,603.45	1	Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	701-4194721-2191429	PT-VL0G-IQEB	Pago del pedido	Tarifas de Amazon	Comisión	MXN$-560.35		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	701-4194721-2191429	PT-VL0G-IQEB	Pago del pedido	Tarifas de Amazon	Tarifa de gestión logística por unidad	MXN$-82.95		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	701-4194721-2191429	PT-VL0G-IQEB	Pago del pedido	Otros	Impuesto del producto	MXN$896.55		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	701-0225316-4437023	PT-VL0G-IQEB	Pago del pedido	Cargos de productos		MXN$5,603.45	1	Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	701-0225316-4437023	PT-VL0G-IQEB	Pago del pedido	Tarifas de Amazon	Comisión	MXN$-560.35		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	701-0225316-4437023	PT-VL0G-IQEB	Pago del pedido	Tarifas de Amazon	Tarifa de gestión logística por unidad	MXN$-82.95		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	701-0225316-4437023	PT-VL0G-IQEB	Pago del pedido	Otros	Impuesto del producto	MXN$896.55		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
01/07/2020	702-7244050-0660206	MN-7MDI-U1BM	Pago del pedido	Cargos de productos		MXN$430.17	1	ZyXel PLA4231 500 Mbps Powerline Wireless N Extender (Renewed)
01/07/2020	702-7244050-0660206	MN-7MDI-U1BM	Pago del pedido	Tarifas de Amazon	Comisión	MXN$-43.01		ZyXel PLA4231 500 Mbps Powerline Wireless N Extender (Renewed)
